logFC	AveExpr	t	P.Value	adj.P.Val	B
THSD7A	-0.0348689853088153	2.23534943105096	-1.00976023306106	0.314853617965902	0.407502685553614	-6.78145644406801
LRP11	0.0624266340155786	2.57734087233445	1.00971936137436	0.314873115052814	0.407502685553614	-6.78149751689029
HHIP	0.0322651493252821	2.34532206067008	1.00911572331138	0.315161163178325	0.407849785386447	-6.7821039355618
IL20RB	0.0575525079067676	3.64711062324129	1.00892110912496	0.315254067910978	0.407944322512763	-6.78229937035925
GRHL3	0.0645894692193272	3.16462394887578	1.0086601708667	0.315378662989644	0.408079853017707	-6.78256135084116
PPP1R14C	-0.0768772480311504	3.72885362929956	-1.00857964534678	0.315417119639531	0.408103915846412	-6.78264218456335
SSNA1	0.0696822549170717	5.88930969478968	1.00847434874774	0.315467410949183	0.40814328701094	-6.78274787461782
KCNQ4	-0.0501806192909644	3.73388155430997	-1.00805596265672	0.315667291479458	0.40837617556103	-6.78316771706727
ACP2	-0.088945368547158	6.44721746326203	-1.00770673716281	0.315834195654486	0.408547697554501	-6.78351802726316
FAM210B	-0.22860638430422	9.12037975727786	-1.00769535161171	0.31583963810165	0.408547697554501	-6.78352944617289
IGH	-0.0711138559790401	4.92704806740871	-1.00732790843186	0.316015314424046	0.408749209800448	-6.78389789794676
GTPBP10	-0.0386045782278717	2.61854426796531	-1.00664613597616	0.316341445322974	0.409115271879996	-6.78458119244166
SOX14	0.0550457407768641	2.59526382953822	1.00663149474866	0.31634845151797	0.409115271879996	-6.78459586137546
LINC02525	0.0573171480797843	3.34366171952356	1.00661142638507	0.316358054901608	0.409115271879996	-6.78461596737516
GLRX3	0.0385076883028184	5.56725028979215	1.00655303849997	0.316385996561969	0.409125658759795	-6.78467446252327
SH3RF2	-0.0355323522218396	3.61457032594989	-1.00581866859805	0.316737571215875	0.409554514907817	-6.78540989717647
LINC01121	0.0591186023968717	5.21224190055572	1.00568333719752	0.316802388558896	0.409597498701643	-6.7855453673058
OR1F2P	0.0659050034785045	3.6729726242249	1.00566602884548	0.316810679077518	0.409597498701643	-6.78556269211029
DNAJC1	0.080947420635086	7.26224040679104	1.00526530171927	0.317002663500557	0.409819926534944	-6.78596371832645
KRT85	0.0606257787131028	4.86270133678194	1.00503600613396	0.317112551550056	0.40993549828477	-6.78619311449001
LINC01018	0.0573960941080127	2.91158305638259	1.00499551641655	0.317131958549467	0.40993549828477	-6.78623361663229
PLEKHH1	-0.0416804569509197	2.68877879659979	-1.00479017316365	0.317230393137056	0.410036944808993	-6.78643899824079
C7orf77	0.059892280424239	2.60009926201301	1.00454948049401	0.317345798890996	0.410140797137083	-6.78667968342961
OTP	0.0431392980346414	3.12300474776878	1.00453934718206	0.317350658157556	0.410140797137083	-6.78668981518511
SMIM32	-0.0607303888746586	3.56024175921267	-1.00323211361571	0.317977935713926	0.410925639958836	-6.78799600676118
C5orf46	-0.0783263052845347	3.64719248414149	-1.00313055768314	0.31802670190453	0.410962815836762	-6.78809741185593
LOC101929269	0.0732314265558016	3.80249912155629	1.00258644513841	0.318288064174244	0.411274692241497	-6.78864054462841
MN1	0.0612636791471339	2.45073119729125	1.00242174464875	0.318367205508218	0.411348834041587	-6.78880489151569
MPHOSPH6	0.0491282338411674	4.06011862940844	1.00238371993075	0.318385478876415	0.411348834041587	-6.78884283083107
C8orf48	0.0436519618754132	2.0793544183899	1.00232664081582	0.318412910438129	0.411358411705842	-6.78889977909576
DNAJC2	-0.0572752845711215	3.82253079651025	-1.00209659826056	0.318523482134723	0.411475390355594	-6.78912926202607
EXOC3	-0.0554065212356392	6.17398378978334	-1.00187263313046	0.318631157161088	0.411588612553633	-6.78935263264146
NDUFV3	0.0745736362375045	5.49805498284138	1.00178799934511	0.318671852576164	0.411615305712967	-6.78943702900728
AGTR2	0.0322202256251547	2.39816213062172	1.0015822105157	0.31877081872875	0.411717256697491	-6.78964221134839
FBXL22	-0.061304778884137	3.6020735786727	-1.00147274499549	0.318823470235	0.411759379665578	-6.78975133739922
P4HA3	-0.0533102298705348	4.19936950432503	-1.00088479228933	0.319106366681374	0.412098839173929	-6.79033726644522
FAM71C	0.0683025983591024	3.34161373613852	1.00068381698635	0.319203105163544	0.41219786388523	-6.79053747255313
C15orf61	-0.129680217520955	6.9110052048939	-1.00038232524467	0.319348263230951	0.412359398085511	-6.79083773637934
LINC-PINT	0.0524453747907971	4.29938484870492	1.00031780784728	0.319379331861368	0.412373602916699	-6.79090197947319
MAGEB18	0.0358669451626463	1.71830445854414	1.00001653774217	0.319524436320281	0.412535036563549	-6.79120191485033
TPBGL	0.0795534780724707	3.64012941568898	0.999837146685624	0.319610859429322	0.412620691739219	-6.79138046901549
SNHG18	0.0687751812978545	3.79649870100096	0.999710774013971	0.319671749804666	0.412673375219002	-6.79150623325689
CABCOCO1	0.0391912133230308	1.82681313548898	0.999486638590665	0.319779764307806	0.412775396147079	-6.79172925117977
SLC15A3	-0.0959041084234915	6.57827762644918	-0.999432761168879	0.319805732320781	0.412775396147079	-6.79178285265957
SMNDC1	-0.102087119925239	8.40666798450705	-0.999421747229796	0.319811041026699	0.412775396147079	-6.79179380983977
CCDC117	-0.087728409835516	5.4939348272089	-0.999285159863145	0.319876880835615	0.412834444434811	-6.79192968347094
EPS8L1	0.0386659077938667	4.48443573188917	0.999188640908502	0.319923411710964	0.412868566680186	-6.79202568707392
TXNRD3	0.0529710616929284	3.90445135248054	0.99902536836747	0.320002134075814	0.412944225893236	-6.79218806711521
LUZP4	0.0579572699299415	5.24198730554712	0.998648310400168	0.320183982823677	0.413152945874018	-6.7925629644157
IL26	-0.0427865129219747	1.8694939042899	-0.998509448989479	0.320250970614316	0.413213436842495	-6.79270099509937
OR1G1	0.0596940214777772	3.47285263539277	0.998149297769527	0.3204247535648	0.413411707226915	-6.7930589039283
CDK19	-0.072394716617338	6.29024863508946	-0.997739664975458	0.320622488699773	0.4136408538606	-6.79346583216642
SIX6	-0.0682198388344837	2.82058339130737	-0.997522471990432	0.32072736340155	0.41375017832497	-6.7936815246335
LINC00929	0.0547071381882707	3.58482329736681	0.997417261112244	0.320778174131153	0.41378974891532	-6.79378599206767
ECSIT	-0.0845070309551268	5.88036511828559	-0.996799335861861	0.321076703688376	0.414148840882081	-6.79439933256371
TLCD2	0.0505017660110085	2.68534971687002	0.995772065925885	0.321573401291192	0.414763483751739	-6.79541815468651
PKDREJ	0.0567119737511659	3.80375123077904	0.995373948360468	0.321766032702727	0.414985891295321	-6.79581272099042
C2CD4C	-0.0697756052924516	5.4743932226136	-0.995137047420507	0.321880694784626	0.415107719162124	-6.79604743522322
MCF2L2	0.0341902748786438	1.72217261728888	0.994739451539592	0.322073195359776	0.415329908468657	-6.79644123781698
PRPF40A	0.058988033111687	7.22139875252575	0.994316113430967	0.322278243040665	0.415563705989144	-6.79686036719511
SLC25A13	0.0488350858116959	3.50600507652289	0.994254090884473	0.322308291478986	0.415563705989144	-6.79692175841515
PADI1	-0.0516291149870414	5.49776799113641	-0.994239901830768	0.322315165996155	0.415563705989144	-6.79693580251022
RPL27A	0.0561512900226564	7.19347018344643	0.99343914802259	0.322703283928196	0.416005032287053	-6.79772805669271
GRIP2	0.0645271998391737	5.68319193991807	0.993428626429657	0.322708385702674	0.416005032287053	-6.79773846243192
SPSB1	-0.0636975792804493	3.18723401099828	-0.993408393559385	0.322718196490725	0.416005032287053	-6.79775847221304
LINC01697	-0.0428201286535006	2.41737115524269	-0.993281993072948	0.322779491734404	0.41605794603251	-6.7978834699392
CFHR5	0.0438602855907253	1.94958880338893	0.992543587626139	0.323137719666005	0.416493570935002	-6.79861336863362
CACNA1G	0.0371036150239261	3.78512127100675	0.992370007648247	0.323221967897897	0.416559254396933	-6.7987848715196
KALRN	0.0278234503457031	3.27364783121459	0.992355060276513	0.323229223386009	0.416559254396933	-6.79879963865078
KCNMA1-AS1	0.0578391442706421	4.49605089244727	0.992242228624567	0.323283995598456	0.416588196763455	-6.79891110269258
ACR	-0.0592590074467036	4.88226018294258	-0.992225272778323	0.323292227056636	0.416588196763455	-6.7989278519447
AJM1	0.0880080191793651	4.6956460080192	0.991909547665721	0.323445525631371	0.416759600338541	-6.79923967884536
EIF4E2	0.0569524915041342	6.18984399910883	0.991834056654367	0.323482186986637	0.416780704770731	-6.79931422334435
IL13RA1	0.117740234614096	7.5535928930962	0.991694494690499	0.323549970904464	0.41684190295397	-6.79945202079851
LOC149373	-0.063247507437187	4.47797261828064	-0.991468790248529	0.323659613263	0.416957017926236	-6.79967483131585
OR4D1	0.0483055500738461	4.70001776005368	0.991184260373171	0.323797866720989	0.417108974626981	-6.79995564205745
STKLD1	0.0477058126740144	3.38715394398929	0.991117689528602	0.323830219216114	0.417124501640564	-6.80002133131906
UCN3	-0.0599908129388398	4.48570286101494	-0.991029890915896	0.323872891373067	0.417153318592526	-6.80010796060896
CMC1	0.161475112927232	5.29596427435234	0.990683196241264	0.32404142929109	0.417344238828117	-6.80044996428626
LOC101929774	-0.0841860693525618	2.91151378594956	-0.990514676085782	0.324123372537145	0.417404200160342	-6.80061616181543
TTBK1	0.0632537666010364	4.68881055513503	0.990503904444723	0.3241286107333	0.417404200160342	-6.80062678405244
KRT1	-0.355393974081266	7.95850803462949	-0.990247122360112	0.324253499149425	0.417538861638146	-6.80087997095171
CLYBL-AS2	0.057553291788436	3.37400054101824	0.990159985765634	0.324295886081996	0.417567276339303	-6.80096587290409
LINC00857	0.0582633546282523	3.52112742529094	0.989913852714564	0.324415635388804	0.417695293960184	-6.80120847838583
KCTD16	0.0385014710811507	2.64445604296705	0.989719054941556	0.32451042960941	0.417791167097536	-6.80140044233588
VPS37B	0.0762915141904479	7.23060866739061	0.989642088249187	0.324547888862588	0.417794447050517	-6.80147627912899
HTR1F	0.0545810978383376	3.1336414382334	0.989630271044004	0.324553640482136	0.417794447050517	-6.80148792234037
B3GAT3	-0.0449771336861229	5.50082814309613	-0.989301016073064	0.324713921103766	0.41797459062649	-6.80181227453752
DKFZP434A062	0.0474752263867346	4.85967131709342	0.988884874541277	0.324916572637878	0.418209248426919	-6.80222206786705
REC114	0.0610481364415145	3.35952783251971	0.988606005534684	0.32505242223702	0.418357899570871	-6.80249658799818
HGFAC	-0.0703896515226869	4.12134295904571	-0.988205724045515	0.325247482784817	0.418551400876743	-6.80289049431629
MPP3	0.0579294193003417	4.10886490160747	0.988176784813138	0.325261588109028	0.418551400876743	-6.80291896656888
STT3A	0.113304652081952	5.65540315226188	0.988172097654079	0.325263872723768	0.418551400876743	-6.80292357801624
ANKAR	0.0366978243300298	2.27692711659342	0.987500127550044	0.325591513870999	0.41894677636413	-6.80358447148119
SMIM4	-0.0336912316767934	3.90793585240314	-0.987236010818892	0.325720352232643	0.419086313820586	-6.8038441136801
PDCD1	-0.0652480713281847	5.19410123740248	-0.986681355510594	0.325991027145925	0.419408315603657	-6.80438915025795
CASQ2	-0.0673963815600529	3.96722942352129	-0.986172310290814	0.326239574507333	0.419701810339397	-6.80488910296143
G2E3	-0.0947022224318825	5.1958102186636	-0.986121187699183	0.326264542616597	0.419707655329188	-6.8049392984041
LOC100132078	-0.0498041776036144	2.36621802282994	-0.985235693702323	0.326697214809775	0.420237938474245	-6.80580832773023
FAM99B	0.0589883379329579	3.91065201587332	0.985036653499649	0.326794522305857	0.420336795121623	-6.80600356147262
FAM83F	-0.0700120355231797	3.68613148569174	-0.984940140775096	0.326841712667443	0.420340232860779	-6.80609821453225
RPS2P45	-0.0765585293263364	2.90302985915066	-0.984921785069729	0.326850688285882	0.420340232860779	-6.80611621551788
GJC2	0.0565998103889935	5.34252881931307	0.984905684062372	0.326858561530118	0.420340232860779	-6.80613200510573
TNFRSF1A	0.0808183041025163	9.47075575570663	0.984854983490864	0.326883354458211	0.420345810435656	-6.80618172339008
GET3	0.0715143627953552	7.54919292861633	0.984628306679862	0.326994216122312	0.420462057887329	-6.80640397775535
ATOH8	-0.0427526559084122	3.97391559623161	-0.98398225764682	0.327310317514962	0.42082485166601	-6.80703714671585
CFAP97D1	0.0495229727859643	2.0479164672119	0.983967951044281	0.327317319780906	0.42082485166601	-6.80705116347236
DGKB	-0.0299337233407178	1.99761816536032	-0.983875119499916	0.327362757922727	0.420856938973605	-6.80714210942328
THUMPD3-AS1	-0.0557280214010376	5.41990508231037	-0.983625480015466	0.327484969247014	0.420987715549384	-6.80738663642466
LOC100506497	0.0525228356357932	3.07248006372854	0.983049949541934	0.327766835306566	0.421323701908834	-6.8079501480987
WWTR1	0.0330451773488081	3.19790411109425	0.982937961412831	0.327821700040056	0.421367868525872	-6.80805975992772
GLT8D2	0.0406296297544753	2.84682575334359	0.982781569161202	0.327898329156449	0.421440002866892	-6.80821281313235
MAGEC1	0.052270575027042	2.24606784942612	0.982398146075677	0.328086248753936	0.421655158274102	-6.80858794873558
SSUH2	0.0540638374284499	3.96994949640236	0.981748210909894	0.328404950430515	0.422038356872837	-6.80922350744591
YWHAZ	0.0540789151676382	8.1800073099505	0.981415912825285	0.3285679744634	0.422221456272179	-6.80954829552377
SYT4	0.0488712408119492	3.10321694444604	0.980973639300189	0.328785034493346	0.422473966596034	-6.8099804060278
MPC1	0.0501836449530719	4.81760541292977	0.980719755755984	0.328909678619885	0.422607702492341	-6.81022836912844
TRIM5	-0.0847331915409528	4.30824766719091	-0.979425475655937	0.329545588051123	0.423392526710616	-6.81149148717579
LOC100288175	-0.0740420932700037	4.87065949721291	-0.979392694929548	0.329561704449672	0.423392526710616	-6.81152345737113
TLX3	0.0601147608676276	2.66219160023962	0.978833280256212	0.329836816271705	0.423719475966945	-6.81206887800222
SLC12A3	-0.0443180842407882	4.1356776736847	-0.978295783734384	0.330101291071885	0.424032720524859	-6.81259264037969
BEX3	0.184480031968537	8.43725258814566	0.978115005850368	0.330190273980541	0.424120511315548	-6.81276873549939
LKAAEAR1	0.0795076026016819	5.38031595163045	0.977721327462645	0.330384105734521	0.424342958231057	-6.81315210564649
MKLN1	0.0679540062403783	5.40184388239459	0.976526950751801	0.330972626654228	0.425070100739571	-6.81431428043725
C16orf91	0.0577851737180008	5.74829375125964	0.976488439417275	0.330991614284582	0.425070100739571	-6.81435173022973
MORN4	-0.0539307907332418	4.21433017432652	-0.976106324220579	0.331180051088829	0.425285518674188	-6.81472323401766
MIB1	-0.111473522963152	5.7042493014711	-0.975908421931036	0.331277672535116	0.425384296252209	-6.81491558436844
SGIP1	0.0411509936264189	2.02380067678652	0.975644892086043	0.331407696094643	0.425524665524171	-6.81517166167259
PCDHB13	-0.0420502579018867	3.23273340456535	-0.975184239252172	0.331635058929587	0.425766205365447	-6.81561912418211
ABCB8	0.0519546356339955	4.6515103752396	0.975179797762957	0.331637251597613	0.425766205365447	-6.81562343748319
C2orf49	0.0779721218799061	4.88999404975788	0.975089382687058	0.331681889647998	0.425796910750092	-6.81571123884615
PTPN18	0.0579288889740237	6.07700047204127	0.974844953054238	0.331802584612302	0.425925244327723	-6.81594856248039
IL37	0.046530332318135	3.84869118185132	0.9746503177383	0.331898712616664	0.426016883511893	-6.81613749759545
UTP14A	-0.0653544560384089	4.31946226392617	-0.974597325510814	0.331924887990408	0.426016883511893	-6.8161889314421
DENND5A	-0.0905437939732678	9.30057787477051	-0.974574489337321	0.331936168276262	0.426016883511893	-6.81621109520848
LOC101929050	0.0527271111433003	2.21398165212895	0.974440572033544	0.332002323882826	0.426075178208106	-6.81634105907014
CNGA3	0.0467061802456512	2.37795345076255	0.974392987332963	0.332025832967684	0.426078738628173	-6.81638723477247
ZNF835	-0.0788190755210403	4.29304353035031	-0.974313289790235	0.332065209752953	0.426102659873451	-6.81646456748222
SNAI1P1	0.0528959437896628	4.16442878331381	0.974099018998939	0.332171091359177	0.426200086114003	-6.81667244948434
TNNC2	0.0673326174994937	4.47638849680428	0.974075699183758	0.332182616146862	0.426200086114003	-6.81669507127514
PHOX2A	0.0588087440026337	4.52093234115448	0.973751577499057	0.332342826078671	0.42637901811142	-6.81700943603228
TAS2R50	0.0430894703858629	2.37233379645518	0.973229785296337	0.33260084875456	0.426683408731268	-6.81751530493087
VPS28	-0.0668720822218685	9.2898228941138	-0.973036727405949	0.332696347794099	0.42677927778394	-6.8177024038318
GLYCTK-AS1	0.0593864997487916	4.71173137433319	0.972986690378907	0.332721102304237	0.426784390215341	-6.81775089044748
RIMS4	-0.0531504048860629	4.05778134155681	-0.972422434897577	0.333000336408472	0.427115904928387	-6.81829749271068
MSLN	-0.069323230445367	2.90821612054266	-0.972224819518537	0.333098166933329	0.42721471928055	-6.81848885185245
SPTBN4	-0.0489860938801607	4.70997361382395	-0.972110504997258	0.333154767520096	0.427260645183202	-6.81859952988128
LINC02052	0.0415370159663897	1.93343947568348	0.971647516352981	0.33338407160134	0.427519183517185	-6.81904765946867
